"","V1","V2"
"result.9144",2001,0
"result.9145",2001,0
"result.9146",2001,0
"result.9147",2001,0
"result.9148",2001,0
"result.9149",2001,0
"result.9150",2001,0
"result.9151",2001,0
"result.9152",2001,0
"result.9153",2001,0
"result.9154",2001,0
"result.9155",2001,0
"result.9156",2001,0
"result.9157",2001,0
"result.9158",2001,0
"result.9159",1668,0.581794353967183
"result.9160",2001,0
"result.9161",2001,0
"result.9162",2001,0
"result.9163",2001,0
"result.9164",2001,0
"result.9165",2001,0
"result.9166",2001,0
"result.9167",2001,0
"result.9168",2001,0
"result.9169",2001,0
"result.9170",2001,0
"result.9171",2001,0
"result.9172",2001,0
"result.9173",2001,0
"result.9174",2001,0
"result.9175",2001,0
"result.9176",2001,0
"result.9177",2001,0
"result.9178",2001,0
"result.9179",2001,0
"result.9180",2001,0
"result.9181",2001,0
"result.9182",2001,0
"result.9183",2001,0
"result.9184",2001,0
"result.9185",2001,0
"result.9186",2001,0
"result.9187",2001,0
"result.9188",2001,0
"result.9189",2001,0
"result.9190",1008,0.562198204770169
"result.9191",2001,0
"result.9192",2001,0
"result.9193",2001,0
"result.9194",2001,0
"result.9195",2001,0
"result.9196",2001,0
"result.9197",2001,0
"result.9198",2001,0
"result.9199",2001,0
"result.9200",171,0.165058281641681
"result.9201",2001,0
"result.9202",2001,0
"result.9203",2001,0
"result.9204",2001,0
"result.9205",2001,0
"result.9206",2001,0
"result.9207",2001,0
"result.9208",2001,0
"result.9209",916,0.455716801961117
"result.9210",2001,0
"result.9211",2001,0
"result.9212",2001,0
"result.9213",2001,0
"result.9214",2001,0
"result.9215",2001,0
"result.9216",2001,0
"result.9217",2001,0
"result.9218",2001,0
"result.9219",2001,0
"result.9220",2001,0
"result.9221",2001,0
"result.9222",2001,0
"result.9223",916,0.817748433140743
"result.9224",2001,0
"result.9225",2001,0
"result.9226",2001,0
"result.9227",2001,0
"result.9228",2001,0
"result.9229",2001,0
"result.9230",2001,0
"result.9231",2001,0
"result.9232",2001,0
"result.9233",2001,0
"result.9234",2001,0
"result.9235",2001,0
"result.9236",2001,0
"result.9237",2001,0
"result.9238",2001,0
"result.9239",2001,0
"result.9240",2001,0
"result.9241",916,0.425974634228819
"result.9242",2001,0
"result.9243",2001,0
"result.9244",2001,0
"result.9245",2001,0
"result.9246",2001,0
"result.9247",2001,0
"result.9248",2001,0
"result.9249",2001,0
"result.9250",2001,0
"result.9251",2001,0
"result.9252",2001,0
"result.9253",2001,0
"result.9254",2001,0
"result.9255",2001,0
"result.9256",2001,0
"result.9257",2001,0
"result.9258",2001,0
"result.9259",2001,0
"result.9260",2001,0
"result.9261",2001,0
"result.9262",2001,0
"result.9263",2001,0
"result.9264",2001,0
"result.9265",2001,0
"result.9266",2001,0
"result.9267",2001,0
"result.9268",2001,0
"result.9269",2001,0
"result.9270",2001,0
"result.9271",2001,0
"result.9272",2001,0
"result.9273",2001,0
"result.9274",2001,0
"result.9275",2001,0
"result.9276",2001,0
"result.9277",2001,0
"result.9278",2001,0
"result.9279",2001,0
"result.9280",2001,0
"result.9281",2001,0
"result.9282",2001,0
"result.9283",2001,0
"result.9284",2001,0
"result.9285",2001,0
"result.9286",2001,0
"result.9287",1235,0.520621512177375
"result.9288",2001,0
"result.9289",2001,0
"result.9290",2001,0
"result.9291",2001,0
"result.9292",2001,0
"result.9293",2001,0
"result.9294",2001,0
"result.9295",2001,0
"result.9296",2001,0
"result.9297",2001,0
"result.9298",2001,0
"result.9299",2001,0
"result.9300",2001,0
"result.9301",2001,0
"result.9302",2001,0
"result.9303",2001,0
"result.9304",2001,0
"result.9305",2001,0
"result.9306",2001,0
"result.9307",2001,0
"result.9308",2001,0
"result.9309",2001,0
"result.9310",2001,0
"result.9311",2001,0
"result.9312",2001,0
"result.9313",2001,0
"result.9314",2001,0
"result.9315",2001,0
"result.9316",2001,0
"result.9317",2001,0
"result.9318",2001,0
"result.9319",2001,0
"result.9320",2001,0
"result.9321",2001,0
"result.9322",2001,0
"result.9323",2001,0
"result.9324",2001,0
"result.9325",2001,0
"result.9326",2001,0
"result.9327",2001,0
"result.9328",2001,0
"result.9329",2001,0
"result.9330",2001,0
"result.9331",2001,0
"result.9332",2001,0
"result.9333",2001,0
"result.9334",2001,0
"result.9335",2001,0
"result.9336",2001,0
"result.9337",2001,0
"result.9338",2001,0
"result.9339",2001,0
"result.9340",2001,0
"result.9341",2001,0
"result.9342",1007,0.553695260486617
"result.9343",2001,0
"result.9344",171,0.126727807993749
"result.9345",2001,0
"result.9346",2001,0
"result.9347",2001,0
"result.9348",2001,0
"result.9349",2001,0
"result.9350",2001,0
"result.9351",2001,0
"result.9352",2001,0
"result.9353",988,0.336989037297647
"result.9354",2001,0
"result.9355",2001,0
"result.9356",2001,0
"result.9357",2001,0
"result.9358",2001,0
"result.9359",2001,0
"result.9360",2001,0
"result.9361",2001,0
"result.9362",2001,0
"result.9363",2001,0
"result.9364",2001,0
"result.9365",2001,0
"result.9366",1022,0.461523614734837
"result.9367",2001,0
"result.9368",2001,0
"result.9369",2001,0
"result.9370",2001,0
"result.9371",2001,0
"result.9372",2001,0
"result.9373",2001,0
"result.9374",171,0.0841166066039669
"result.9375",2001,0
"result.9376",2001,0
"result.9377",2001,0
"result.9378",2001,0
"result.9379",2001,0
"result.9380",2001,0
"result.9381",2001,0
"result.9382",2001,0
"result.9383",2001,0
"result.9384",2001,0
"result.9385",2001,0
"result.9386",2001,0
"result.9387",2001,0
"result.9388",2001,0
"result.9389",2001,0
"result.9390",2001,0
"result.9391",1007,0.432534405133179
"result.9392",2001,0
"result.9393",2001,0
"result.9394",2001,0
"result.9395",2001,0
"result.9396",2001,0
"result.9397",2001,0
"result.9398",2001,0
"result.9399",1668,0.656329270676604
"result.9400",2001,0
"result.9401",2001,0
"result.9402",2001,0
"result.9403",2001,0
"result.9404",2001,0
"result.9405",2001,0
"result.9406",2001,0
"result.9407",2001,0
"result.9408",2001,0
"result.9409",2001,0
"result.9410",2001,0
"result.9411",2001,0
"result.9412",2001,0
"result.9413",2001,0
"result.9414",2001,0
"result.9415",2001,0
"result.9416",2001,0
"result.9417",2001,0
"result.9418",2001,0
"result.9419",2001,0
"result.9420",2001,0
"result.9421",2001,0
"result.9422",2001,0
"result.9423",2001,0
"result.9424",2001,0
"result.9425",2001,0
"result.9426",2001,0
"result.9427",2001,0
"result.9428",2001,0
"result.9429",2001,0
"result.9430",2001,0
"result.9431",2001,0
"result.9432",2001,0
"result.9433",2001,0
"result.9434",2001,0
"result.9435",2001,0
"result.9436",2001,0
"result.9437",2001,0
"result.9438",2001,0
"result.9439",2001,0
"result.9440",2001,0
"result.9441",2001,0
"result.9442",2001,0
"result.9443",2001,0
"result.9444",2001,0
"result.9445",2001,0
"result.9446",2001,0
"result.9447",2001,0
"result.9448",2001,0
"result.9449",2001,0
"result.9450",2001,0
"result.9451",2001,0
"result.9452",2001,0
"result.9453",2001,0
"result.9454",2001,0
"result.9455",2001,0
"result.9456",931,0.256363542926179
"result.9457",2001,0
"result.9458",2001,0
"result.9459",2001,0
"result.9460",2001,0
"result.9461",2001,0
"result.9462",2001,0
"result.9463",2001,0
"result.9464",2001,0
"result.9465",2001,0
"result.9466",2001,0
"result.9467",2001,0
"result.9468",2001,0
"result.9469",2001,0
"result.9470",2001,0
"result.9471",2001,0
"result.9472",2001,0
"result.9473",2001,0
"result.9474",2001,0
"result.9475",2001,0
"result.9476",2001,0
"result.9477",2001,0
"result.9478",2001,0
"result.9479",2001,0
"result.9480",2001,0
"result.9481",2001,0
"result.9482",2001,0
"result.9483",2001,0
"result.9484",2001,0
"result.9485",2001,0
"result.9486",2001,0
"result.9487",2001,0
"result.9488",2001,0
"result.9489",2001,0
"result.9490",2001,0
"result.9491",2001,0
"result.9492",2001,0
"result.9493",2001,0
"result.9494",2001,0
"result.9495",2001,0
"result.9496",2001,0
"result.9497",2001,0
"result.9498",2001,0
"result.9499",2001,0
"result.9500",2001,0
"result.9501",2001,0
"result.9502",2001,0
"result.9503",2001,0
"result.9504",2001,0
"result.9505",2001,0
"result.9506",2001,0
"result.9507",2001,0
"result.9508",2001,0
"result.9509",2001,0
"result.9510",992,0.439456317055997
"result.9511",1003,0.634609504851731
"result.9512",2001,0
"result.9513",2001,0
"result.9514",2001,0
"result.9515",2001,0
"result.9516",2001,0
"result.9517",2001,0
"result.9518",171,0.353067616336716
"result.9519",2001,0
"result.9520",2001,0
"result.9521",2001,0
"result.9522",2001,0
"result.9523",2001,0
"result.9524",2001,0
"result.9525",2001,0
"result.9526",2001,0
"result.9527",2001,0
"result.9528",2001,0
"result.9529",2001,0
"result.9530",2001,0
"result.9531",2001,0
"result.9532",2001,0
"result.9533",2001,0
"result.9534",2001,0
"result.9535",2001,0
"result.9536",2001,0
"result.9537",2001,0
"result.9538",2001,0
"result.9539",2001,0
"result.9540",2001,0
"result.9541",2001,0
"result.9542",2001,0
"result.9543",2001,0
"result.9544",2001,0
"result.9545",2001,0
"result.9546",2001,0
"result.9547",2001,0
"result.9548",2001,0
"result.9549",2001,0
"result.9550",2001,0
"result.9551",2001,0
"result.9552",2001,0
"result.9553",2001,0
"result.9554",2001,0
"result.9555",2001,0
"result.9556",2001,0
"result.9557",2001,0
"result.9558",2001,0
"result.9559",2001,0
"result.9560",2001,0
"result.9561",2001,0
"result.9562",2001,0
"result.9563",2001,0
"result.9564",2001,0
"result.9565",2001,0
"result.9566",1021,0.521008578434234
"result.9567",991,0.532190947404779
"result.9568",2001,0
"result.9569",2001,0
"result.9570",2001,0
"result.9571",2001,0
"result.9572",2001,0
"result.9573",2001,0
"result.9574",2001,0
"result.9575",1234,0.436319061204955
"result.9576",2001,0
"result.9577",2001,0
"result.9578",2001,0
"result.9579",2001,0
"result.9580",2001,0
"result.9581",2001,0
"result.9582",1668,0.797532958238225
"result.9583",2001,0
"result.9584",2001,0
"result.9585",2001,0
"result.9586",2001,0
"result.9587",2001,0
"result.9588",2001,0
"result.9589",2001,0
"result.9590",2001,0
"result.9591",2001,0
"result.9592",2001,0
"result.9593",2001,0
"result.9594",2001,0
"result.9595",2001,0
"result.9596",2001,0
"result.9597",2001,0
"result.9598",2001,0
"result.9599",2001,0
"result.9600",2001,0
"result.9601",2001,0
"result.9602",2001,0
"result.9603",2001,0
"result.9604",2001,0
"result.9605",2001,0
"result.9606",2001,0
"result.9607",2001,0
"result.9608",2001,0
"result.9609",2001,0
"result.9610",2001,0
"result.9611",2001,0
"result.9612",2001,0
"result.9613",2001,0
"result.9614",2001,0
"result.9615",2001,0
"result.9616",2001,0
"result.9617",2001,0
"result.9618",2001,0
"result.9619",2001,0
"result.9620",2001,0
"result.9621",2001,0
"result.9622",2001,0
"result.9623",2001,0
"result.9624",2001,0
"result.9625",2001,0
"result.9626",2001,0
"result.9627",2001,0
"result.9628",2001,0
"result.9629",2001,0
"result.9630",2001,0
"result.9631",2001,0
"result.9632",171,0.260790098601525
"result.9633",2001,0
"result.9634",2001,0
"result.9635",2001,0
"result.9636",2001,0
"result.9637",2001,0
"result.9638",2001,0
"result.9639",2001,0
"result.9640",2001,0
"result.9641",2001,0
"result.9642",2001,0
"result.9643",2001,0
"result.9644",2001,0
"result.9645",2001,0
"result.9646",2001,0
"result.9647",2001,0
"result.9648",2001,0
"result.9649",2001,0
"result.9650",2001,0
"result.9651",2001,0
"result.9652",2001,0
"result.9653",2001,0
"result.9654",1022,0.517084245490679
"result.9655",880,0.369453682130661
"result.9656",2001,0
"result.9657",2001,0
"result.9658",2001,0
"result.9659",2001,0
"result.9660",2001,0
"result.9661",2001,0
"result.9662",2001,0
"result.9663",2001,0
"result.9664",2001,0
"result.9665",2001,0
"result.9666",2001,0
"result.9667",2001,0
"result.9668",2001,0
"result.9669",2001,0
"result.9670",2001,0
"result.9671",1012,0.318060256568675
"result.9672",2001,0
"result.9673",2001,0
"result.9674",2001,0
"result.9675",2001,0
"result.9676",2001,0
"result.9677",2001,0
"result.9678",1021,0.411080014168341
"result.9679",991,0.730279479571799
"result.9680",2001,0
"result.9681",2001,0
"result.9682",2001,0
"result.9683",2001,0
"result.9684",2001,0
"result.9685",1012,0.315090164316699
"result.9686",2001,0
"result.9687",2001,0
"result.9688",2001,0
"result.9689",2001,0
"result.9690",2001,0
"result.9691",2001,0
"result.9692",2001,0
"result.9693",2001,0
"result.9694",2001,0
"result.9695",2001,0
"result.9696",2001,0
"result.9697",2001,0
"result.9698",2001,0
"result.9699",2001,0
"result.9700",2001,0
"result.9701",2001,0
"result.9702",2001,0
"result.9703",2001,0
"result.9704",2001,0
"result.9705",2001,0
"result.9706",2001,0
"result.9707",2001,0
"result.9708",2001,0
"result.9709",2001,0
"result.9710",2001,0
"result.9711",2001,0
"result.9712",2001,0
"result.9713",2001,0
"result.9714",2001,0
"result.9715",2001,0
"result.9716",2001,0
"result.9717",2001,0
"result.9718",875,0.388690055917095
"result.9719",2001,0
"result.9720",2001,0
"result.9721",2001,0
"result.9722",2001,0
"result.9723",2001,0
"result.9724",2001,0
"result.9725",2001,0
"result.9726",2001,0
"result.9727",2001,0
"result.9728",2001,0
"result.9729",2001,0
"result.9730",2001,0
"result.9731",2001,0
"result.9732",2001,0
"result.9733",2001,0
"result.9734",1015,0.471440424816048
"result.9735",2001,0
"result.9736",2001,0
"result.9737",2001,0
"result.9738",2001,0
"result.9739",2001,0
"result.9740",2001,0
"result.9741",2001,0
"result.9742",1021,0.362632715378403
"result.9743",2001,0
"result.9744",2001,0
"result.9745",1003,0.427397710520093
"result.9746",2001,0
"result.9747",2001,0
"result.9748",2001,0
"result.9749",2001,0
"result.9750",2001,0
"result.9751",2001,0
"result.9752",2001,0
"result.9753",2001,0
"result.9754",2001,0
"result.9755",2001,0
"result.9756",2001,0
"result.9757",2001,0
"result.9758",2001,0
"result.9759",2001,0
"result.9760",2001,0
"result.9761",2001,0
"result.9762",2001,0
"result.9763",2001,0
"result.9764",2001,0
"result.9765",2001,0
"result.9766",2001,0
"result.9767",2001,0
"result.9768",2001,0
"result.9769",2001,0
"result.9770",2001,0
"result.9771",2001,0
"result.9772",2001,0
"result.9773",2001,0
"result.9774",2001,0
"result.9775",2001,0
"result.9776",2001,0
"result.9777",2001,0
"result.9778",2001,0
"result.9779",2001,0
"result.9780",2001,0
"result.9781",2001,0
"result.9782",2001,0
"result.9783",2001,0
"result.9784",2001,0
"result.9785",2001,0
"result.9786",2001,0
"result.9787",2001,0
"result.9788",2001,0
"result.9789",2001,0
"result.9790",2001,0
"result.9791",2001,0
"result.9792",2001,0
"result.9793",2001,0
"result.9794",2001,0
"result.9795",2001,0
"result.9796",2001,0
"result.9797",2001,0
"result.9798",2001,0
"result.9799",2001,0
"result.9800",2001,0
"result.9801",2001,0
"result.9802",2001,0
"result.9803",2001,0
"result.9804",2001,0
"result.9805",2001,0
"result.9806",2001,0
"result.9807",2001,0
"result.9808",2001,0
"result.9809",2001,0
"result.9810",2001,0
"result.9811",2001,0
"result.9812",2001,0
"result.9813",2001,0
"result.9814",2001,0
"result.9815",2001,0
"result.9816",2001,0
"result.9817",2001,0
"result.9818",2001,0
"result.9819",2001,0
"result.9820",2001,0
"result.9821",2001,0
"result.9822",2001,0
"result.9823",2001,0
"result.9824",2001,0
"result.9825",2001,0
"result.9826",2001,0
"result.9827",2001,0
"result.9828",2001,0
"result.9829",2001,0
"result.9830",2001,0
"result.9831",2001,0
"result.9832",2001,0
"result.9833",2001,0
"result.9834",2001,0
"result.9835",2001,0
"result.9836",2001,0
"result.9837",2001,0
"result.9838",2001,0
"result.9839",2001,0
"result.9840",2001,0
"result.9841",2001,0
"result.9842",2001,0
"result.9843",2001,0
"result.9844",2001,0
"result.9845",2001,0
"result.9846",2001,0
"result.9847",992,0.464345983080872
"result.9848",2001,0
"result.9849",2001,0
"result.9850",2001,0
"result.9851",2001,0
"result.9852",2001,0
"result.9853",2001,0
"result.9854",2001,0
"result.9855",2001,0
"result.9856",2001,0
"result.9857",2001,0
"result.9858",2001,0
"result.9859",2001,0
"result.9860",2001,0
"result.9861",2001,0
"result.9862",2001,0
"result.9863",2001,0
"result.9864",2001,0
"result.9865",2001,0
"result.9866",2001,0
"result.9867",2001,0
"result.9868",2001,0
"result.9869",2001,0
"result.9870",2001,0
"result.9871",2001,0
"result.9872",2001,0
"result.9873",2001,0
"result.9874",2001,0
"result.9875",2001,0
"result.9876",2001,0
"result.9877",2001,0
"result.9878",2001,0
"result.9879",2001,0
"result.9880",2001,0
"result.9881",2001,0
"result.9882",2001,0
"result.9883",2001,0
"result.9884",2001,0
"result.9885",2001,0
"result.9886",2001,0
"result.9887",1003,0.716988004831624
"result.9888",2001,0
"result.9889",2001,0
"result.9890",2001,0
"result.9891",2001,0
"result.9892",2001,0
"result.9893",2001,0
"result.9894",2001,0
"result.9895",2001,0
"result.9896",2001,0
"result.9897",2001,0
"result.9898",2001,0
"result.9899",2001,0
"result.9900",2001,0
"result.9901",2001,0
"result.9902",2001,0
"result.9903",2001,0
"result.9904",2001,0
"result.9905",2001,0
"result.9906",2001,0
"result.9907",2001,0
"result.9908",2001,0
"result.9909",2001,0
"result.9910",2001,0
"result.9911",2001,0
"result.9912",2001,0
"result.9913",2001,0
"result.9914",2001,0
"result.9915",2001,0
"result.9916",2001,0
"result.9917",2001,0
"result.9918",2001,0
"result.9919",2001,0
"result.9920",2001,0
"result.9921",2001,0
"result.9922",1003,0.342304185665736
"result.9923",2001,0
"result.9924",2001,0
"result.9925",2001,0
"result.9926",2001,0
"result.9927",2001,0
"result.9928",2001,0
"result.9929",2001,0
"result.9930",2001,0
"result.9931",2001,0
"result.9932",2001,0
"result.9933",2001,0
"result.9934",2001,0
"result.9935",2001,0
"result.9936",2001,0
"result.9937",2001,0
"result.9938",2001,0
"result.9939",2001,0
"result.9940",2001,0
"result.9941",2001,0
"result.9942",1668,0.639830100193631
"result.9943",2001,0
"result.9944",2001,0
"result.9945",2001,0
"result.9946",2001,0
"result.9947",2001,0
"result.9948",2001,0
"result.9949",2001,0
"result.9950",991,0.412978000842308
"result.9951",2001,0
"result.9952",2001,0
"result.9953",2001,0
"result.9954",2001,0
"result.9955",2001,0
"result.9956",2001,0
"result.9957",2001,0
"result.9958",1003,0.606150849487157
"result.9959",992,0.361927079120356
"result.9960",2001,0
"result.9961",2001,0
"result.9962",2001,0
"result.9963",2001,0
"result.9964",2001,0
"result.9965",2001,0
"result.9966",2001,0
"result.9967",1003,0.443658273478233
"result.9968",171,0.17910280523375
"result.9969",2001,0
"result.9970",2001,0
"result.9971",2001,0
"result.9972",2001,0
"result.9973",2001,0
